Event	DateTime	Latitude	Longitude	Sample label	Depthsed	Depthcomp	Depthcompr	Depthcorrcr	HybridAge	AgeLisiec	AgeAhn	AgeKonijn	d18O	d13C
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,115-116	130.070	141.660	141.730	141.730	1256.80	1250.70	1252.80	1260.30	1.75	-1.14
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,116-117	130.080	141.670	141.740	141.740	1256.90	1250.80	1252.90	1260.50	1.65	-1.25
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,117-118	130.090	141.680	141.750	141.750	1257.00	1250.90	1253.00	1260.60	1.70	-1.26
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,118-119	130.100	141.690	141.760	141.760	1257.20	1251.00	1253.10	1260.70	1.70	-1.45
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,119-120	130.110	141.700	141.770	141.770	1257.30	1251.10	1253.20	1260.80	1.77	-1.15
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,120-121	130.120	141.710	141.780	141.780	1257.40	1251.20	1253.30	1261.00	1.67	-1.03
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,121-122	130.130	141.720	141.790	141.790	1257.60	1251.30	1253.40	1261.10	1.63	-1.06
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,122-123	130.140	141.730	141.800	141.800	1257.70	1251.40	1253.60	1261.20	1.48	-1.08
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,123-124	130.150	141.740	141.810	141.810	1257.80	1251.50	1253.70	1261.40	1.51	-1.24
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,124-125	130.160	141.750	141.820	141.820	1258.00	1251.60	1253.80	1261.50	1.49	-0.91
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,125-126	130.170	141.760	141.830	141.830	1258.10	1251.70	1253.90	1261.60	1.46	-1.29
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,126-127	130.180	141.770	141.840	141.840	1258.20	1251.80	1254.00	1261.70	1.55	-1.07
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,127-128	130.190	141.780	141.850	141.850	1258.40	1252.00	1254.10	1261.90	1.55	-1.21
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,128-129	130.200	141.790	141.860	141.860	1258.50	1252.10	1254.10	1262.00	1.26	-1.20
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,129-130	130.210	141.800	141.870	141.870	1258.60	1252.20	1254.20	1262.10	1.61	-1.22
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,130-131	130.220	141.810	141.880	141.880	1258.80	1252.30	1254.30	1262.20	1.38	-1.29
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,131-132	130.230	141.820	141.890	141.890	1258.90	1252.40	1254.40	1262.40	1.32	-1.42
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,132-133	130.240	141.830	141.900	141.900	1259.00	1252.50	1254.40	1262.50	1.37	-1.40
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,133-134	130.250	141.840	141.910	141.910	1259.20	1252.60	1254.50	1262.60	1.30	-1.15
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,134-135	130.260	141.850	141.920	141.920	1259.30	1252.70	1254.60	1262.70	1.42	-1.11
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,135-136	130.270	141.860	141.930	141.930	1259.40	1252.80	1254.70	1262.90	1.22	-1.32
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,136-137	130.280	141.870	141.940	141.940	1259.60	1252.90	1254.70	1263.00	1.14	-1.15
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,137-138	130.290	141.880	141.950	141.950	1259.70	1253.00	1254.80	1263.10	1.27	-1.25
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,138-139	130.300	141.890	141.960	141.960	1259.80	1253.10	1254.90	1263.20	1.34	-1.40
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,139-140	130.310	141.900	141.970	141.970	1260.00	1253.20	1254.90	1263.40	1.36	-1.32
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,140-141	130.320	141.910	141.980	141.980	1260.10	1253.30	1255.00	1263.50	1.65	-1.22
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,141-142	130.330	141.920	141.990	141.990	1260.20	1253.40	1255.10	1263.60	2.10	-0.90
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,142-143	130.340	141.930	142.000	142.000	1260.40	1253.50	1255.20	1263.70	2.10	-0.89
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,143-144	130.350	141.940	142.010	142.010	1260.50	1253.60	1255.20	1263.90	1.66	-1.34
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,144-145	130.360	141.950	142.020	142.020	1260.60	1253.70	1255.30	1264.00	1.66	-1.15
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,145-146	130.370	141.960	142.030	142.030	1260.80	1253.80	1255.40	1264.10	1.74	-1.07
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,146-147	130.380	141.970	142.040	142.040	1260.80	1253.90	1255.40	1264.10	1.80	-0.81
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,147-148	130.390	141.980	142.050	142.050	1260.90	1254.00	1255.50	1264.20	1.32	-1.32
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,148-149	130.400	141.990	142.060	142.060	1261.00	1254.10	1255.60	1264.30	1.66	-1.38
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,149-150	130.410	142.000	142.070	142.070	1261.10	1254.20	1255.70	1264.40	1.64	-1.23
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,150-151	130.420	142.010	142.080	142.080	1261.10	1254.30	1255.70	1264.40	1.38	-1.22
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,151-152	130.430	142.020	142.090	142.090	1261.20	1254.40	1255.80	1264.50	1.36	-1.02
339-U1385D		37.5713	-10.1259	339-U1385D-15H-2,152-153	130.440	142.030	142.100	142.100	1261.30	1254.50	1255.90	1264.60	1.27	-1.10
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,0-1	130.450	142.040	142.110	142.110	1261.40	1254.60	1256.00	1264.70	1.30	-1.25
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,1-2	130.460	142.050	142.120	142.120	1261.40	1254.70	1256.00	1264.70	1.19	-1.03
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,2-3	130.470	142.060	142.130	142.130	1261.50	1254.80	1256.10	1264.80	1.14	-1.15
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,3-4	130.480	142.070	142.140	142.140	1261.60	1254.90	1256.20	1264.90	1.08	-1.08
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,4-5	130.490	142.080	142.150	142.150	1261.70	1255.00	1256.20	1264.90	1.19	-0.99
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,5-6	130.500	142.090	142.160	142.160	1261.80	1255.10	1256.30	1265.00	1.36	-0.91
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,6-7	130.510	142.100	142.170	142.170	1261.80	1255.30	1256.40	1265.10	1.32	-1.15
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,7-8	130.520	142.110	142.180	142.180	1261.90	1255.40	1256.50	1265.20	1.40	-1.39
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,8-9	130.530	142.120	142.190	142.190	1262.00	1255.50	1256.50	1265.20	1.12	-1.18
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,9-10	130.540	142.130	142.200	142.200	1262.10	1255.60	1256.60	1265.30	1.25	-1.18
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,10-11	130.550	142.140	142.210	142.210	1262.10	1255.70	1256.70	1265.40	0.99	-1.21
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,11-12	130.560	142.150	142.220	142.220	1262.20	1255.80	1256.80	1265.50	1.34	-0.93
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,12-13	130.570	142.160	142.230	142.230	1262.30	1255.90	1256.80	1265.50	0.88	-1.11
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,13-14	130.580	142.170	142.240	142.240	1262.40	1256.00	1256.90	1265.60	0.91	-1.08
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,14-15	130.590	142.180	142.250	142.250	1262.50	1256.10	1257.00	1265.70	0.73	-1.16
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,15-16	130.600	142.190	142.260	142.260	1262.50	1256.20	1257.00	1265.70	1.01	-1.17
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,16-17	130.610	142.200	142.270	142.270	1262.60	1256.30	1257.10	1265.80	1.00	-1.11
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,17-18	130.620	142.210	142.280	142.280	1262.70	1256.40	1257.20	1265.90	1.28	-1.09
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,18-19	130.630	142.220	142.290	142.290	1262.80	1256.50	1257.30	1266.00	1.14	-0.99
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,19-20	130.640	142.230	142.300	142.300	1262.80	1256.60	1257.30	1266.00	1.85	-0.82
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,19-20	130.640	142.230	142.300	142.300	1262.80	1256.60	1257.30	1266.00	1.91	-0.75
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,20-21	130.650	142.240	142.310	142.310	1262.90	1256.70	1257.40	1266.10	1.85	-0.87
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,21-22	130.660	142.250	142.320	142.320	1263.00	1256.80	1257.50	1266.20	2.10	-0.72
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,22-23	130.670	142.260	142.330	142.330	1263.10	1256.90	1257.60	1266.30	1.88	-0.84
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,23-24	130.680	142.270	142.340	142.340	1263.20	1257.00	1257.60	1266.30	1.47	-0.92
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,23-24	130.680	142.270	142.340	142.340	1263.20	1257.00	1257.60	1266.30	1.80	-1.05
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,24-25	130.690	142.280	142.350	142.350	1263.20	1257.10	1257.70	1266.40	1.88	-0.64
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,25-26	130.700	142.290	142.360	142.360	1263.30	1257.20	1257.80	1266.50	1.80	-0.74
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,26-27	130.710	142.300	142.370	142.370	1263.40	1257.30	1257.80	1266.50	2.13	-0.53
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,27-28	130.720	142.310	142.380	142.380	1263.50	1257.40	1257.90	1266.60	2.07	-0.70
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,28-29	130.730	142.320	142.390	142.390	1263.50	1257.50	1258.00	1266.70	2.07	-0.57
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,29-30	130.740	142.330	142.400	142.400	1263.60	1257.60	1258.10	1266.80	1.95	-0.52
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,30-31	130.750	142.340	142.410	142.410	1263.70	1257.70	1258.10	1266.80	1.95	-0.68
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,31-32	130.760	142.350	142.420	142.420	1263.80	1257.80	1258.20	1266.90	2.10	-0.45
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,32-33	130.770	142.360	142.430	142.430	1263.90	1257.90	1258.30	1267.00	2.09	-0.58
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,33-34	130.780	142.370	142.440	142.440	1263.90	1258.00	1258.30	1267.00	1.99	-0.54
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,34-35	130.790	142.380	142.450	142.450	1264.00	1258.10	1258.40	1267.10	2.03	-0.48
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,35-36	130.800	142.390	142.460	142.460	1264.10	1258.20	1258.50	1267.20	2.05	-0.42
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,36-37	130.810	142.400	142.470	142.470	1264.20	1258.30	1258.60	1267.30	2.14	-0.41
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,37-38	130.820	142.410	142.480	142.480	1264.20	1258.50	1258.60	1267.30	2.01	-0.57
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,38-39	130.830	142.420	142.490	142.490	1264.30	1258.60	1258.70	1267.40	1.70	-0.64
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,39-40	130.840	142.430	142.500	142.500	1264.40	1258.70	1258.80	1267.50	1.27	-0.77
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,40-41	130.850	142.440	142.510	142.510	1264.50	1258.80	1258.90	1267.60	1.30	-0.81
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,41-42	130.860	142.450	142.520	142.520	1264.60	1258.90	1258.90	1267.60	1.84	-0.43
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,42-43	130.870	142.460	142.530	142.530	1264.60	1259.00	1259.00	1267.70	1.80	-0.39
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,43-44	130.880	142.470	142.540	142.540	1264.70	1259.10	1259.10	1267.80	1.95	-0.46
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,44-45	130.890	142.480	142.550	142.550	1264.80	1259.20	1259.10	1267.80	1.42	-0.61
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,45-46	130.900	142.490	142.560	142.560	1264.90	1259.30	1259.20	1267.90	1.59	-0.45
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,46-47	130.910	142.500	142.570	142.570	1264.90	1259.40	1259.30	1268.00	1.99	-0.21
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,47-48	130.920	142.510	142.580	142.580	1265.00	1259.50	1259.40	1268.10	2.12	-0.15
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,48-49	130.930	142.520	142.590	142.590	1265.10	1259.60	1259.40	1268.10	1.98	-0.33
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,49-50	130.940	142.530	142.600	142.600	1265.20	1259.70	1259.50	1268.20	2.01	-0.26
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,50-51	130.950	142.540	142.610	142.610	1265.30	1259.80	1259.60	1268.30	2.27	-0.20
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,51-52	130.960	142.550	142.620	142.620	1265.30	1259.90	1259.70	1268.40	2.35	-0.15
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,52-53	130.970	142.560	142.630	142.630	1265.40	1260.00	1259.70	1268.40	2.24	-0.04
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,53-54	130.980	142.570	142.640	142.640	1265.50	1260.10	1259.80	1268.50	2.10	-0.46
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,54-55	130.990	142.580	142.650	142.650	1265.60	1260.20	1259.90	1268.60	2.01	-0.35
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,55-56	131.000	142.590	142.660	142.660	1265.60	1260.30	1259.90	1268.60	2.04	-0.37
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,56-57	131.010	142.600	142.670	142.670	1265.70	1260.40	1260.00	1268.70	1.51	-0.51
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,57-58	131.020	142.610	142.680	142.680	1265.80	1260.50	1260.10	1268.80	1.48	-0.59
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,58-59	131.030	142.620	142.690	142.690	1265.90	1260.60	1260.20	1268.90	1.72	-0.78
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,59-60	131.040	142.630	142.700	142.700	1265.90	1260.70	1260.20	1268.90	1.80	-0.46
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,60-61	131.050	142.640	142.710	142.710	1266.00	1260.80	1260.30	1269.00	1.83	-0.51
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,61-62	131.060	142.650	142.720	142.720	1266.10	1260.90	1260.40	1269.10	1.81	-0.47
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,63-64	131.080	142.670	142.740	142.740	1266.30	1261.10	1260.50	1269.20	1.40	-0.71
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,64-65	131.090	142.680	142.750	142.750	1266.30	1261.20	1260.60	1269.30	1.20	-0.54
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,65-66	131.100	142.690	142.760	142.760	1266.40	1261.30	1260.70	1269.40	1.07	-0.49
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,66-67	131.110	142.700	142.770	142.770	1266.50	1261.40	1260.70	1269.40	1.29	-0.56
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,67-68	131.120	142.710	142.780	142.780	1266.60	1261.50	1260.80	1269.50	1.66	-0.48
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,68-69	131.130	142.720	142.790	142.790	1266.60	1261.60	1260.90	1269.60	1.88	-0.29
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,69-70	131.140	142.730	142.800	142.800	1266.70	1261.80	1261.00	1269.70	1.99	-0.15
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,70-71	131.150	142.740	142.810	142.810	1266.80	1261.90	1261.00	1269.70	2.10	-0.24
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,71-72	131.160	142.750	142.820	142.820	1266.90	1262.00	1261.10	1269.80	2.02	-0.32
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,72-73	131.170	142.760	142.830	142.830	1267.00	1262.10	1261.20	1269.90	1.78	-0.40
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,73-74	131.180	142.770	142.840	142.840	1267.00	1262.20	1261.20	1270.00	1.97	-0.18
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,74-75	131.190	142.780	142.850	142.850	1267.10	1262.30	1261.30	1270.00	1.44	-0.56
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,75-76	131.200	142.790	142.860	142.860	1267.20	1262.40	1261.40	1270.10	1.66	-0.48
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,76-77	131.210	142.800	142.870	142.870	1267.30	1262.50	1261.50	1270.20	1.68	-0.57
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,77-78	131.220	142.810	142.880	142.880	1267.30	1262.60	1261.50	1270.20	1.56	-0.50
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,78-79	131.230	142.820	142.890	142.890	1267.40	1262.70	1261.60	1270.30	1.83	-0.44
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,79-80	131.240	142.830	142.900	142.900	1267.50	1262.80	1261.70	1270.40	1.81	-0.43
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,80-81	131.250	142.840	142.910	142.910	1267.60	1262.90	1261.80	1270.50	1.37	-0.46
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,81-82	131.260	142.850	142.920	142.920	1267.70	1263.00	1261.80	1270.50	1.45	-0.37
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,82-83	131.270	142.860	142.930	142.930	1267.70	1263.10	1261.90	1270.60	1.17	-0.81
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,83-84	131.280	142.870	142.940	142.940	1267.80	1263.20	1262.00	1270.70	1.28	-0.57
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,84-85	131.290	142.880	142.950	142.950	1267.90	1263.30	1262.00	1270.80	1.32	-0.65
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,85-86	131.300	142.890	142.960	142.960	1268.00	1263.40	1262.10	1270.80	1.08	-0.68
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,86-87	131.310	142.900	142.970	142.970	1268.00	1263.50	1262.20	1270.90	1.42	-0.48
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,87-88	131.320	142.910	142.980	142.980	1268.10	1263.60	1262.30	1271.00	1.23	-0.34
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,88-89	131.330	142.920	142.990	142.990	1268.20	1263.70	1262.30	1271.00	1.87	-0.29
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,89-90	131.340	142.930	143.000	143.000	1268.30	1263.80	1262.40	1271.10	1.61	-0.40
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,90-91	131.350	142.940	143.010	143.010	1268.40	1263.90	1262.50	1271.20	1.30	-0.37
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,91-92	131.360	142.950	143.020	143.020	1268.40	1264.00	1262.60	1271.30	1.30	-0.54
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,92-93	131.370	142.960	143.030	143.030	1268.50	1264.10	1262.60	1271.30	1.26	-0.62
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,93-94	131.380	142.970	143.040	143.040	1268.60	1264.20	1262.70	1271.40	1.14	-0.87
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,94-95	131.390	142.980	143.050	143.050	1268.70	1264.30	1262.80	1271.50	1.32	-0.65
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,95-96	131.400	142.990	143.060	143.060	1268.70	1264.40	1262.80	1271.60	1.34	-0.50
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,96-97	131.410	143.000	143.070	143.070	1268.80	1264.50	1262.90	1271.60	0.97	-0.62
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,97-98	131.420	143.010	143.080	143.080	1268.90	1264.60	1263.00	1271.70	1.06	-0.56
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,98-99	131.430	143.020	143.090	143.090	1269.00	1264.70	1263.10	1271.80	0.95	-0.61
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,99-100	131.440	143.030	143.100	143.100	1269.10	1264.80	1263.10	1271.80	0.84	-0.64
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,100-101	131.450	143.040	143.110	143.110	1269.10	1264.90	1263.20	1271.90	1.09	-0.63
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,101-102	131.460	143.050	143.120	143.120	1269.20	1265.10	1263.30	1272.00	1.03	-0.52
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,102-103	131.470	143.060	143.130	143.130	1269.30	1265.20	1263.30	1272.10	1.07	-0.40
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,103-104	131.480	143.070	143.140	143.140	1269.40	1265.30	1263.40	1272.10	1.10	-0.59
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,104-105	131.490	143.080	143.150	143.150	1269.40	1265.40	1263.50	1272.20	1.09	-0.48
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,105-106	131.500	143.090	143.160	143.160	1269.50	1265.50	1263.60	1272.30	1.15	-0.49
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,106-107	131.510	143.100	143.170	143.170	1269.60	1265.60	1263.60	1272.30	1.00	-0.61
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,107-108	131.520	143.110	143.180	143.180	1269.70	1265.70	1263.70	1272.40	1.07	-0.66
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,108-109	131.530	143.120	143.190	143.190	1269.80	1265.80	1263.80	1272.50	1.23	-0.49
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,109-110	131.540	143.130	143.200	143.200	1269.80	1265.90	1263.90	1272.60	1.11	-0.40
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,110-111	131.550	143.140	143.210	143.210	1269.90	1266.00	1263.90	1272.60	1.36	-0.27
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,111-112	131.560	143.150	143.220	143.220	1270.00	1266.10	1264.00	1272.70	1.34	-0.44
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,112-113	131.570	143.160	143.230	143.230	1270.10	1266.20	1264.10	1272.80	1.04	-0.68
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,113-114	131.580	143.170	143.240	143.240	1270.10	1266.30	1264.20	1272.90	1.25	-0.45
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,114-115	131.590	143.180	143.250	143.250	1270.20	1266.40	1264.30	1272.90	1.14	-0.58
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,115-116	131.600	143.190	143.260	143.260	1270.30	1266.50	1264.50	1273.00	1.46	-0.24
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,116-117	131.610	143.200	143.270	143.270	1270.40	1266.60	1264.60	1273.10	2.01	-0.06
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,116-117	131.610	143.200	143.270	143.270	1270.40	1266.60	1264.60	1273.10	2.02	-0.03
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,117-118	131.620	143.210	143.280	143.280	1270.40	1266.70	1264.70	1273.10	2.00	-0.05
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,118-119	131.630	143.220	143.290	143.290	1270.50	1266.80	1264.80	1273.20	1.84	-0.27
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,119-120	131.640	143.230	143.300	143.300	1270.60	1266.90	1264.90	1273.30	2.14	0.06
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,120-121	131.650	143.240	143.310	143.310	1270.70	1267.00	1265.00	1273.40	1.89	-0.23
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,121-122	131.660	143.250	143.320	143.320	1270.80	1267.10	1265.10	1273.40	1.98	-0.03
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,122-123	131.670	143.260	143.330	143.330	1270.80	1267.20	1265.30	1273.50	2.22	0.09
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,123-124	131.680	143.270	143.340	143.340	1270.90	1267.30	1265.40	1273.60	2.41	0.29
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,124-125	131.690	143.280	143.350	143.350	1271.00	1267.40	1265.50	1273.70	1.63	-0.21
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,125-126	131.700	143.290	143.360	143.360	1271.10	1267.50	1265.60	1273.70	1.79	-0.12
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,126-127	131.710	143.300	143.370	143.370	1271.10	1267.60	1265.70	1273.80	1.69	-0.10
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,127-128	131.720	143.310	143.380	143.380	1271.20	1267.70	1265.80	1273.90	1.64	-0.30
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,128-129	131.730	143.320	143.390	143.390	1271.30	1267.80	1265.90	1273.90	1.45	-0.47
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,129-130	131.740	143.330	143.400	143.400	1271.40	1267.90	1266.10	1274.00	1.42	-0.36
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,130-131	131.750	143.340	143.410	143.410	1271.50	1268.00	1266.20	1274.10	1.55	-0.42
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,131-132	131.760	143.350	143.420	143.420	1271.50	1268.10	1266.30	1274.20	1.25	-0.54
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,132-133	131.770	143.360	143.430	143.430	1271.60	1268.30	1266.40	1274.20	1.36	-0.51
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,133-134	131.780	143.370	143.440	143.440	1271.70	1268.40	1266.50	1274.30	1.48	-0.22
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,134-135	131.790	143.380	143.450	143.450	1271.80	1268.50	1266.60	1274.40	1.60	-0.12
339-U1385D		37.5713	-10.1259	339-U1385D-15H-3,135-136	131.800	143.390	143.460	143.460	1271.80	1268.60	1266.70	1274.50	1.37	-0.56
